date,subject,circular_no,link,source_url,scraped_at
2026-04-29,"Reserve Bank of India (Urban Co-operative Banks – Credit Facilities) – Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13404&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-29,"Reserve Bank of India (Urban Co-operative Banks – Concentration Risk Management) – Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13403&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-27,Reporting instructions for Authorised Dealer Category-I Banks,,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13402&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-27,"Master Direction - Reserve Bank of India (Access Criteria for NDS-OM) Directions, 2025",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13401&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-27,"Reserve Bank of India (Commercial Banks - Asset Classification, Provisioning and Income Recognition) Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13400&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-27,"Reserve Bank of India (Commercial Banks - Capital Charge for Credit Risk – Standardised Approach) Directions, 2026 (Effective from April 1, 2027)",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13399&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-27,"Reserve Bank of India (Commercial Banks – Credit Risk Management) - Second Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13397&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-27,"Reserve Bank of India (Commercial Banks – Income Recognition, Asset Classification and Provisioning) Repeal Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13396&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-27,"Reserve Bank of India (Commercial Banks – Credit Facilities) Second Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13395&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-27,"Reserve Bank of India (Commercial Banks – Financial Statements: Presentation and Disclosures)- Seventh Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13393&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-27,"Reserve Bank of India (Commercial Banks – Asset Liability Management) - Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13392&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-27,"Reserve Bank of India (Commercial Banks – Classification, Valuation, and Operation of Investment Portfolio)- Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13391&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-27,"Reserve Bank of India (Commercial Banks - Transfer and Distribution of Credit Risk) Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13390&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-27,"Reserve Bank of India (Commercial Banks – Credit Cards and Debit Cards: Issuance and Conduct) - Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13388&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-27,"Reserve Bank of India (Commercial Banks - Prudential Norms on Capital Adequacy) Fourth Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13387&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
